BuyDate,BuyPrice,SellDate,SellPrice,HoldingDays,ProfitPct,SellReason,Symbol
2021-08-23 00:00:00-04:00,294.7864990234375,2021-10-22 00:00:00-04:00,299.1505126953125,60,1.4803980800789818,Max holding period,AAPL
2021-08-24 00:00:00-04:00,292.8222351074219,2021-10-22 00:00:00-04:00,299.1505126953125,59,2.1611328748887937,Max holding period,AAPL
2021-09-15 00:00:00-04:00,294.9510498046875,2021-11-12 00:00:00-05:00,325.81829833984375,58,10.465210602096885,Max holding period,AAPL
2021-09-16 00:00:00-04:00,295.33807373046875,2021-11-12 00:00:00-05:00,325.81829833984375,57,10.320452159917526,Max holding period,AAPL
2021-09-17 00:00:00-04:00,290.1612548828125,2021-11-15 00:00:00-05:00,325.18927001953125,59,12.071913305884173,Max holding period,AAPL
2021-09-23 00:00:00-04:00,289.8612976074219,2021-11-19 00:00:00-05:00,332.6087341308594,57,14.747548871230531,Max holding period,AAPL
2021-09-24 00:00:00-04:00,289.6581115722656,2021-11-22 00:00:00-05:00,329.4290466308594,59,13.730302542786355,Max holding period,AAPL
2021-10-14 00:00:00-04:00,292.94805908203125,2021-12-10 00:00:00-05:00,332.05615234375,57,13.349838665689106,Max holding period,AAPL
2021-10-15 00:00:00-04:00,294.36077880859375,2021-12-13 00:00:00-05:00,329.0122375488281,59,11.771764866394197,Max holding period,AAPL
2021-10-18 00:00:00-04:00,297.3410949707031,2021-12-16 00:00:00-05:00,314.95611572265625,59,5.924179687872844,Max holding period,AAPL
2021-10-19 00:00:00-04:00,298.2506408691406,2021-12-17 00:00:00-05:00,313.8897399902344,59,5.243609561246676,Max holding period,AAPL
2021-10-20 00:00:00-04:00,297.4571533203125,2021-12-17 00:00:00-05:00,313.8897399902344,58,5.524354175549662,Max holding period,AAPL
2021-10-21 00:00:00-04:00,300.69873046875,2021-12-17 00:00:00-05:00,313.8897399902344,57,4.386785903924939,Max holding period,AAPL
2021-10-22 00:00:00-04:00,299.1505126953125,2021-12-20 00:00:00-05:00,310.11883544921875,59,3.66648970616259,Max holding period,AAPL
2021-10-28 00:00:00-04:00,313.8487548828125,2021-12-23 00:00:00-05:00,324.4464416503906,56,3.376685936362933,Max holding period,AAPL
2021-10-29 00:00:00-04:00,320.8832702636719,2021-12-27 00:00:00-05:00,331.9689636230469,59,3.454743324656917,Max holding period,AAPL
2021-11-01 00:00:00-04:00,318.7062072753906,2021-12-30 00:00:00-05:00,328.9347229003906,59,3.2093870127109403,Max holding period,AAPL
2021-11-02 00:00:00-04:00,322.344482421875,2021-12-31 00:00:00-05:00,326.026611328125,59,1.142296241147056,Max holding period,AAPL
2021-11-03 00:00:00-04:00,323.186279296875,2021-12-31 00:00:00-05:00,326.026611328125,58,0.8788529133815448,Max holding period,AAPL
2021-11-04 00:00:00-04:00,325.5473327636719,2021-12-31 00:00:00-05:00,326.026611328125,57,0.14722239017730399,Max holding period,AAPL
2021-11-05 00:00:00-04:00,325.1795349121094,2022-01-03 00:00:00-05:00,324.50457763671875,59,-0.20756449989174364,Max holding period,AAPL
2021-11-16 00:00:00-05:00,328.51788330078125,2022-01-14 00:00:00-05:00,300.7060241699219,59,-8.465858494953126,Max holding period,AAPL
2021-11-17 00:00:00-05:00,328.74078369140625,2022-01-14 00:00:00-05:00,300.7060241699219,58,-8.527922579816261,Max holding period,AAPL
2021-11-18 00:00:00-05:00,330.8250427246094,2022-01-14 00:00:00-05:00,300.7060241699219,57,-9.104213606876076,Max holding period,AAPL
2021-11-19 00:00:00-05:00,332.6087341308594,2022-01-18 00:00:00-05:00,293.3870544433594,60,-11.792137626809552,Max holding period,AAPL
2021-12-07 00:00:00-05:00,324.6694030761719,2022-02-04 00:00:00-05:00,296.57635498046875,59,-8.65281662809233,Max holding period,AAPL
2021-12-08 00:00:00-05:00,324.7178955078125,2022-02-04 00:00:00-05:00,296.57635498046875,58,-8.666458152340017,Max holding period,AAPL
2021-12-09 00:00:00-05:00,322.90509033203125,2022-02-07 00:00:00-05:00,291.7390441894531,60,-9.651766749954682,Max holding period,AAPL
2021-12-10 00:00:00-05:00,332.05615234375,2022-02-08 00:00:00-05:00,295.23858642578125,60,-11.08775297735023,Max holding period,AAPL
2021-12-13 00:00:00-05:00,329.0122375488281,2022-02-11 00:00:00-05:00,286.0100402832031,60,-13.070090518819422,Max holding period,AAPL
2021-12-14 00:00:00-05:00,318.290771484375,2022-02-11 00:00:00-05:00,286.0100402832031,59,-10.141899826573052,Max holding period,AAPL
2021-12-15 00:00:00-05:00,324.4076843261719,2022-02-11 00:00:00-05:00,286.0100402832031,58,-11.836231352757443,Max holding period,AAPL
2021-12-23 00:00:00-05:00,324.4464416503906,2022-02-18 00:00:00-05:00,279.6947021484375,57,-13.7932594588834,Max holding period,AAPL
2021-12-27 00:00:00-05:00,331.9689636230469,2022-02-25 00:00:00-05:00,288.80645751953125,60,-13.001970314468004,Max holding period,AAPL
2021-12-28 00:00:00-05:00,330.8056640625,2022-02-25 00:00:00-05:00,288.80645751953125,59,-12.696036103853936,Max holding period,AAPL
2021-12-29 00:00:00-05:00,331.4842529296875,2022-02-25 00:00:00-05:00,288.80645751953125,58,-12.87475801126783,Max holding period,AAPL
2021-12-30 00:00:00-05:00,328.9347229003906,2022-02-28 00:00:00-05:00,290.2441101074219,60,-11.76239846368703,Max holding period,AAPL
2021-12-31 00:00:00-05:00,326.026611328125,2022-03-01 00:00:00-05:00,286.513916015625,60,-12.119469374459435,Max holding period,AAPL
2022-03-23 00:00:00-04:00,290.924072265625,2022-05-20 00:00:00-04:00,245.90777587890625,58,-15.473555019406271,Max holding period,AAPL
2022-03-24 00:00:00-04:00,295.40228271484375,2022-05-23 00:00:00-04:00,253.7847137451172,60,-14.088438514167013,Max holding period,AAPL
2022-03-25 00:00:00-04:00,294.9942321777344,2022-05-24 00:00:00-04:00,252.7817840576172,60,-14.309584227627925,Max holding period,AAPL
2022-03-28 00:00:00-04:00,301.8134460449219,2022-05-27 00:00:00-04:00,266.0430603027344,60,-11.851819794954876,Max holding period,AAPL
2022-03-29 00:00:00-04:00,306.38873291015625,2022-05-27 00:00:00-04:00,266.0430603027344,59,-13.168131942780226,Max holding period,AAPL
2022-03-30 00:00:00-04:00,304.8830261230469,2022-05-27 00:00:00-04:00,266.0430603027344,58,-12.73930081126825,Max holding period,AAPL
2022-07-08 00:00:00-04:00,260.61004638671875,2022-09-06 00:00:00-04:00,247.10296630859375,60,-5.182870064065703,Max holding period,AAPL
2022-07-11 00:00:00-04:00,257.54302978515625,2022-09-09 00:00:00-04:00,258.0408630371094,60,0.19330099997985073,Max holding period,AAPL
2022-07-28 00:00:00-04:00,269.1295471191406,2022-09-26 00:00:00-04:00,231.68649291992188,60,-13.912650840467967,Max holding period,AAPL
2022-07-29 00:00:00-04:00,273.34552001953125,2022-09-27 00:00:00-04:00,230.67176818847656,60,-15.611652178534163,Max holding period,AAPL
2022-08-01 00:00:00-04:00,270.68743896484375,2022-09-30 00:00:00-04:00,227.24691772460938,60,-16.048222040283267,Max holding period,AAPL
2022-08-02 00:00:00-04:00,267.5814514160156,2022-09-30 00:00:00-04:00,227.24691772460938,59,-15.07374052945738,Max holding period,AAPL
2022-08-03 00:00:00-04:00,275.02996826171875,2022-09-30 00:00:00-04:00,227.24691772460938,58,-17.373761426478072,Max holding period,AAPL
2022-08-04 00:00:00-04:00,276.1789245605469,2022-10-03 00:00:00-04:00,234.89662170410156,60,-14.947665873539517,Max holding period,AAPL
2022-08-05 00:00:00-04:00,275.4584045410156,2022-10-04 00:00:00-04:00,242.8390655517578,60,-11.841838350733935,Max holding period,AAPL
2022-08-08 00:00:00-04:00,272.93658447265625,2022-10-07 00:00:00-04:00,228.55441284179688,60,-16.260983010617892,Max holding period,AAPL
2022-08-10 00:00:00-04:00,281.543701171875,2022-10-07 00:00:00-04:00,228.55441284179688,58,-18.82098164850421,Max holding period,AAPL
2022-08-12 00:00:00-04:00,284.2212829589844,2022-10-11 00:00:00-04:00,219.9387664794922,60,-22.6170664667532,Max holding period,AAPL
2022-08-15 00:00:00-04:00,285.74029541015625,2022-10-14 00:00:00-04:00,223.01226806640625,60,-21.95281111951998,Max holding period,AAPL
2022-08-16 00:00:00-04:00,285.000244140625,2022-10-14 00:00:00-04:00,223.01226806640625,59,-21.75014841167385,Max holding period,AAPL
2022-11-16 00:00:00-05:00,236.52731323242188,2023-01-13 00:00:00-05:00,234.08108520507812,58,-1.0342264467951612,Max holding period,AAPL
2022-11-17 00:00:00-05:00,236.47837829589844,2023-01-13 00:00:00-05:00,234.08108520507812,57,-1.0137472643780732,Max holding period,AAPL
2022-11-18 00:00:00-05:00,236.02828979492188,2023-01-17 00:00:00-05:00,235.17701721191406,60,-0.3606654879156457,Max holding period,AAPL
2022-11-21 00:00:00-05:00,236.84042358398438,2023-01-20 00:00:00-05:00,235.0498046875,60,-0.756044457862326,Max holding period,AAPL
2022-11-22 00:00:00-05:00,239.75625610351562,2023-01-20 00:00:00-05:00,235.0498046875,59,-1.963015060588702,Max holding period,AAPL
2022-11-23 00:00:00-05:00,242.2513885498047,2023-01-20 00:00:00-05:00,235.0498046875,58,-2.972772996438,Max holding period,AAPL
2022-11-25 00:00:00-05:00,242.16334533691406,2023-01-24 00:00:00-05:00,236.83062744140625,60,-2.2021160502587955,Max holding period,AAPL
2022-12-01 00:00:00-05:00,249.2083740234375,2023-01-30 00:00:00-05:00,237.4862060546875,60,-4.70376166719324,Max holding period,AAPL
2022-12-02 00:00:00-05:00,249.53126525878906,2023-01-31 00:00:00-05:00,242.47640991210938,60,-2.8272430468234466,Max holding period,AAPL
2022-12-05 00:00:00-05:00,244.8149871826172,2023-02-03 00:00:00-05:00,252.7895965576172,60,3.2574024436875737,Max holding period,AAPL
2022-12-12 00:00:00-05:00,247.07530212402344,2023-02-10 00:00:00-05:00,257.4373474121094,60,4.193881460027327,Max holding period,AAPL
2022-12-13 00:00:00-05:00,251.39039611816406,2023-02-10 00:00:00-05:00,257.4373474121094,59,2.4054026674523277,Max holding period,AAPL
2022-12-14 00:00:00-05:00,251.6839141845703,2023-02-10 00:00:00-05:00,257.4373474121094,58,2.2859757430980787,Max holding period,AAPL
2023-01-26 00:00:00-05:00,242.66233825683594,2023-03-27 00:00:00-04:00,271.10888671875,59,11.72268785764603,Max holding period,AAPL
2023-01-27 00:00:00-05:00,242.81890869140625,2023-03-28 00:00:00-04:00,269.98089599609375,59,11.186108796497042,Max holding period,AAPL
2023-01-31 00:00:00-05:00,242.47640991210938,2023-03-31 00:00:00-04:00,282.8015441894531,58,16.630539148926047,Target reached,AAPL
2023-02-01 00:00:00-05:00,247.31011962890625,2023-03-31 00:00:00-04:00,282.8015441894531,57,14.350979496432448,Max holding period,AAPL
2023-02-02 00:00:00-05:00,258.90509033203125,2023-04-03 00:00:00-04:00,281.7519836425781,59,8.824428009988928,Max holding period,AAPL
2023-02-03 00:00:00-05:00,252.7895965576172,2023-04-04 00:00:00-04:00,281.7029724121094,59,11.437723802016553,Max holding period,AAPL
2023-02-07 00:00:00-05:00,261.8013610839844,2023-04-06 00:00:00-04:00,286.0386047363281,57,9.257875341820165,Max holding period,AAPL
2023-03-02 00:00:00-05:00,246.3208465576172,2023-04-06 00:00:00-04:00,286.0386047363281,34,16.124399836138316,Target reached,AAPL
2023-03-03 00:00:00-05:00,250.42111206054688,2023-04-26 00:00:00-04:00,289.7367248535156,53,15.699799617319421,Target reached,AAPL
2023-03-06 00:00:00-05:00,251.97100830078125,2023-04-27 00:00:00-04:00,299.01629638671875,51,18.67091313528375,Target reached,AAPL
2023-03-07 00:00:00-05:00,249.3028564453125,2023-04-26 00:00:00-04:00,289.7367248535156,49,16.21877462004644,Target reached,AAPL
2023-03-08 00:00:00-05:00,248.8614501953125,2023-04-26 00:00:00-04:00,289.7367248535156,48,16.424912185524597,Target reached,AAPL
2023-03-09 00:00:00-05:00,247.5077667236328,2023-04-06 00:00:00-04:00,286.0386047363281,27,15.567526838751222,Target reached,AAPL
2023-03-13 00:00:00-04:00,249.0772247314453,2023-04-26 00:00:00-04:00,289.7367248535156,44,16.324053781275794,Target reached,AAPL
2023-03-14 00:00:00-04:00,255.8162841796875,2023-04-27 00:00:00-04:00,299.01629638671875,44,16.88712364248368,Target reached,AAPL
2023-03-15 00:00:00-04:00,260.3775329589844,2023-04-28 00:00:00-04:00,301.39996337890625,44,15.75498083637803,Target reached,AAPL
2023-03-16 00:00:00-04:00,270.93231201171875,2023-05-15 00:00:00-04:00,303.5579833984375,60,12.04200087633238,Max holding period,AAPL
2023-03-17 00:00:00-04:00,274.1007080078125,2023-05-16 00:00:00-04:00,305.79449462890625,60,11.56282552184813,Max holding period,AAPL
2023-03-20 00:00:00-04:00,267.0380554199219,2023-05-17 00:00:00-04:00,308.6846923828125,58,15.595768512244668,Target reached,AAPL
2023-03-21 00:00:00-04:00,268.5584411621094,2023-05-18 00:00:00-04:00,313.1282043457031,58,16.59592712510951,Target reached,AAPL
2023-03-23 00:00:00-04:00,272.3645324707031,2023-05-22 00:00:00-04:00,315.7431945800781,60,15.926692699623434,Target reached,AAPL
2023-03-24 00:00:00-04:00,275.2190246582031,2023-05-23 00:00:00-04:00,309.92340087890625,60,12.609730109974326,Max holding period,AAPL
2023-03-30 00:00:00-04:00,278.632568359375,2023-05-26 00:00:00-04:00,327.2549743652344,57,17.450367088152863,Target reached,AAPL
2023-03-31 00:00:00-04:00,282.8015441894531,2023-05-26 00:00:00-04:00,327.2549743652344,56,15.718948884522788,Target reached,AAPL
2023-04-03 00:00:00-04:00,281.7519836425781,2023-05-26 00:00:00-04:00,327.2549743652344,53,16.150016100820054,Target reached,AAPL
2023-04-04 00:00:00-04:00,281.7029724121094,2023-05-26 00:00:00-04:00,327.2549743652344,52,16.17022410629234,Target reached,AAPL
2023-04-06 00:00:00-04:00,286.0386047363281,2023-06-02 00:00:00-04:00,329.72247314453125,57,15.272018421594225,Target reached,AAPL
2023-04-10 00:00:00-04:00,283.87078857421875,2023-05-26 00:00:00-04:00,327.2549743652344,46,15.283075095158205,Target reached,AAPL
2023-04-19 00:00:00-04:00,282.9486999511719,2023-05-26 00:00:00-04:00,327.2549743652344,37,15.65876585462609,Target reached,AAPL
2023-04-26 00:00:00-04:00,289.7367248535156,2023-06-15 00:00:00-04:00,342.20751953125,50,18.109818389181576,Target reached,AAPL
2023-04-27 00:00:00-04:00,299.01629638671875,2023-06-26 00:00:00-04:00,323.0376281738281,60,8.03345238282347,Max holding period,AAPL
2023-04-28 00:00:00-04:00,301.39996337890625,2023-06-27 00:00:00-04:00,328.90655517578125,60,9.126275759461521,Max holding period,AAPL
2023-05-01 00:00:00-04:00,299.7323913574219,2023-06-30 00:00:00-04:00,334.7754821777344,60,11.69145939202969,Max holding period,AAPL
2023-05-02 00:00:00-04:00,299.58526611328125,2023-06-30 00:00:00-04:00,334.7754821777344,59,11.746310665073478,Max holding period,AAPL
2023-05-03 00:00:00-04:00,298.594482421875,2023-06-30 00:00:00-04:00,334.7754821777344,58,12.117102587562334,Max holding period,AAPL
2023-05-04 00:00:00-04:00,299.58526611328125,2023-07-03 00:00:00-04:00,332.2686462402344,60,10.909541898030017,Max holding period,AAPL
2023-05-05 00:00:00-04:00,304.7253112792969,2023-07-03 00:00:00-04:00,332.2686462402344,59,9.038742087194906,Max holding period,AAPL
2023-05-08 00:00:00-04:00,302.7633972167969,2023-07-07 00:00:00-04:00,331.51165771484375,60,9.495289312486266,Max holding period,AAPL
2023-05-10 00:00:00-04:00,306.3536682128906,2023-07-07 00:00:00-04:00,331.51165771484375,58,8.212073858528246,Max holding period,AAPL
2023-05-17 00:00:00-04:00,308.6846923828125,2023-07-14 00:00:00-04:00,339.3958740234375,58,9.949045870580076,Max holding period,AAPL
2023-05-18 00:00:00-04:00,313.1282043457031,2023-07-17 00:00:00-04:00,339.877685546875,60,8.542661066596114,Max holding period,AAPL
2023-05-19 00:00:00-04:00,312.95123291015625,2023-07-18 00:00:00-04:00,353.40472412109375,60,12.926452097586427,Max holding period,AAPL
